task_type,delay_tokens,variant,seed,steps,parameter_count,final_train_loss,final_val_loss,final_val_ce_loss,final_answer_token_accuracy,final_answer_exact_accuracy,final_val_structural_energy,final_val_drift_loss,final_core_norm_mean,final_core_slot_norm_std,final_attractor_distance,final_slot_diversity_loss,final_slot_balance_loss,core_trace_path,checkpoint_path,best_checkpoint_path
multi_entity,32,specialized_core,42,300,136064,3.2625820636749268,3.035855621099472,3.0341165959835052,0.125,0.125,0.06256057322025299,0.0,0.9357066452503204,1.826712653040886,0.2501210980117321,0.17390439473092556,0.0,outputs\experiments\phaseG_counterfactual_replay_top1_formal\shuffle_fields_slots16\core_traces\delay32_specialized_core_seed42.json,outputs\experiments\phaseG_counterfactual_replay_top1_formal\shuffle_fields_slots16\checkpoints\delay32_specialized_core_seed42_final.pt,outputs\experiments\phaseG_counterfactual_replay_top1_formal\shuffle_fields_slots16\checkpoints\delay32_specialized_core_seed42_best.pt
multi_entity,32,specialized_core,43,300,136064,3.2047600746154785,3.0124496519565582,3.0110123455524445,0.0703125,0.0703125,0.06064910814166069,0.0,0.9308615475893021,1.793330818414688,0.24627039581537247,0.1437308844178915,0.0,outputs\experiments\phaseG_counterfactual_replay_top1_formal\shuffle_fields_slots16\core_traces\delay32_specialized_core_seed43.json,outputs\experiments\phaseG_counterfactual_replay_top1_formal\shuffle_fields_slots16\checkpoints\delay32_specialized_core_seed43_final.pt,outputs\experiments\phaseG_counterfactual_replay_top1_formal\shuffle_fields_slots16\checkpoints\delay32_specialized_core_seed43_best.pt
