variant,runs,mean_val_loss,std_val_loss,mean_val_ce_loss,std_val_ce_loss,mean_val_perplexity,std_val_perplexity,mean_train_loss,mean_train_ce_loss,mean_val_conservation_loss,mean_val_drift_loss,mean_val_structural_energy,mean_parameter_count,best_seed,best_val_ce_loss
persistent_core,3,0.03168904834116499,0.0006701378382520358,0.03168904834116499,0.0006701378382520358,1.032196723994844,0.0006918776643808352,0.044795879473288856,0.044795879473288856,0.06611643079668283,0.0,0.26690867468714713,1252224.0,42,0.0312008710578084
