task_type,delay_tokens,variant,seed,steps,parameter_count,final_train_loss,final_val_loss,final_val_ce_loss,final_answer_token_accuracy,final_answer_exact_accuracy,final_val_structural_energy,final_val_drift_loss,final_core_norm_mean,final_core_slot_norm_std,final_attractor_distance,core_trace_path
multi_entity,1024,baseline,42,3000,1271808,4.0981831550598145,4.095171557532416,4.095171557532416,0.119140625,0.01171875,0.0,0.0,0.0,0.0,0.0,outputs\experiments\phaseF_curriculum_formal\level2\core_traces\delay1024_baseline_seed42.json
multi_entity,1024,persistent_core,42,3000,1254144,4.094526767730713,4.093612432479858,4.093612432479858,0.1552734375,0.021484375,0.9821823073758019,0.0,11.212463537851969,0.0004451968416105956,0.9910511175791422,outputs\experiments\phaseF_curriculum_formal\level2\core_traces\delay1024_persistent_core_seed42.json
multi_entity,1024,core_dynamics,42,3000,1254144,4.094390869140625,4.093443155288696,4.093443155288696,0.1328125,0.017578125,1.0730826523568895,0.009978593275364902,11.719837718539768,0.0005820136413806014,0.9888337784343295,outputs\experiments\phaseF_curriculum_formal\level2\core_traces\delay1024_core_dynamics_seed42.json
multi_entity,1024,svf,42,3000,1254144,4.09625244140625,4.094798405965169,4.093857500288221,0.1611328125,0.017578125,0.3059573206636641,0.00987471231362886,6.257994837231106,0.006250347010791302,0.5359942979282803,outputs\experiments\phaseF_curriculum_formal\level2\core_traces\delay1024_svf_seed42.json
multi_entity,1024,baseline,43,3000,1271808,4.09680700302124,4.095341867870754,4.095341867870754,0.2080078125,0.02734375,0.0,0.0,0.0,0.0,0.0,outputs\experiments\phaseF_curriculum_formal\level2\core_traces\delay1024_baseline_seed43.json
multi_entity,1024,persistent_core,43,3000,1254144,4.0961594581604,4.093609889348348,4.093609889348348,0.2060546875,0.03125,0.9626268380218082,0.0,11.100281185574001,0.0004840213579073962,0.9811354941791959,outputs\experiments\phaseF_curriculum_formal\level2\core_traces\delay1024_persistent_core_seed43.json
multi_entity,1024,core_dynamics,43,3000,1254144,4.09602165222168,4.093391047583686,4.093391047583686,0.1962890625,0.03125,1.0743068191740248,0.009973274492141273,11.726520326402452,0.001117812799445043,0.989217092593511,outputs\experiments\phaseF_curriculum_formal\level2\core_traces\delay1024_core_dynamics_seed43.json
multi_entity,1024,svf,43,3000,1254144,4.097268581390381,4.094362841712104,4.093350516425239,0.212890625,0.033203125,0.31749725176228416,0.009833389634473456,6.374885585572985,0.02496189572330978,0.5464565124776628,outputs\experiments\phaseF_curriculum_formal\level2\core_traces\delay1024_svf_seed43.json
multi_entity,1024,baseline,44,3000,1271808,4.0983476638793945,4.095073461532593,4.095073461532593,0.111328125,0.015625,0.0,0.0,0.0,0.0,0.0,outputs\experiments\phaseF_curriculum_formal\level2\core_traces\delay1024_baseline_seed44.json
multi_entity,1024,persistent_core,44,3000,1254144,4.095856189727783,4.094306707382202,4.094306707382202,0.162109375,0.0234375,0.9777344564596812,0.0,11.187046792772081,0.0003907150191177304,0.9888045622242821,outputs\experiments\phaseF_curriculum_formal\level2\core_traces\delay1024_persistent_core_seed44.json
multi_entity,1024,core_dynamics,44,3000,1254144,4.095623016357422,4.094562980863783,4.094562980863783,0.1708984375,0.0234375,1.0729892982376947,0.009976584412571456,11.719327396816677,0.0010324741791312893,0.9856365753544701,outputs\experiments\phaseF_curriculum_formal\level2\core_traces\delay1024_core_dynamics_seed44.json
multi_entity,1024,svf,44,3000,1254144,4.098082542419434,4.095441579818726,4.094469944636027,0.1728515625,0.02734375,0.3110448271036148,0.009887704418765174,6.309797578387791,0.015678630727860663,0.5402614441182878,outputs\experiments\phaseF_curriculum_formal\level2\core_traces\delay1024_svf_seed44.json
