task_type,delay_tokens,variant,runs,mean_val_ce_loss,std_val_ce_loss,mean_answer_token_accuracy,std_answer_token_accuracy,mean_answer_exact_accuracy,std_answer_exact_accuracy,mean_val_structural_energy,mean_val_drift_loss,mean_core_norm_mean,mean_core_slot_norm_std,mean_attractor_distance,mean_parameter_count
multi_entity,1024,svf,3,4.093892653783162,0.0004576801692101335,0.18229166666666666,0.02215933909520509,0.026041666666666668,0.006444983682689886,0.3114997998431877,0.00986526878895583,6.314226000397293,0.015630291153987248,0.5409040848414103,1254144.0
multi_entity,1024,persistent_core,3,4.093843009736802,0.00032788539323080955,0.17447916666666666,0.022501002159876896,0.025390625,0.004219232225525951,0.9741812006190971,0.0,11.166597172066018,0.00043997773954524067,0.9869970579942068,1254144.0
multi_entity,1024,core_dynamics,3,4.093799061245388,0.0005405914605050094,0.16666666666666666,0.026086387382355695,0.024088541666666668,0.00560047217906421,1.0734595899228696,0.009976150726692544,11.721895147252965,0.0009107668733189779,0.9878958154607703,1254144.0
multi_entity,1024,baseline,3,4.095195628978588,0.0001108905360611828,0.14615885416666666,0.04384996407639199,0.018229166666666668,0.006639348324990605,0.0,0.0,0.0,0.0,0.0,1271808.0
