task_type,delay_tokens,variant,runs,mean_val_ce_loss,std_val_ce_loss,mean_answer_token_accuracy,std_answer_token_accuracy,mean_answer_exact_accuracy,std_answer_exact_accuracy,mean_val_structural_energy,mean_val_drift_loss,mean_core_norm_mean,mean_core_slot_norm_std,mean_attractor_distance,mean_slot_diversity_loss,mean_slot_balance_loss,mean_parameter_count
multi_entity,32,specialized_core,2,3.189224883913994,0.0015373677015304565,0.1484375,0.015625,0.1484375,0.015625,0.37574475072324276,0.0,4.179004222154617,3.137670859694481,0.6129487194120884,0.9354689493775368,0.1117425300180912,131008.0
