delay_tokens,variant,seed,trace_count,slot_count,slot_usage_entropy,normalized_slot_usage_entropy,dominant_slot_fraction,mean_slot_routing_entropy,mean_slot_read_entropy,mean_offdiag_cosine,max_offdiag_cosine,min_offdiag_cosine,mean_slot_norm_std,mean_core_norm
32,specialized_core,42,32,2,-0.0,-0.0,1.0,0.04803562934003031,2.5650096111248847e-06,0.5626382854913523,0.5797799411969491,0.5468334490561393,3.4857870219275355,4.212347537279129
32,specialized_core,43,32,2,-0.0,-0.0,1.0,0.03756228263451081,1.2007057750221318e-06,0.2525477421609496,0.26693119065842125,0.24228938280863918,3.464405596256256,4.185557633638382
