variant,runs,mean_val_loss,std_val_loss,mean_val_ce_loss,std_val_ce_loss,mean_val_perplexity,std_val_perplexity,mean_train_loss,mean_train_ce_loss,mean_val_conservation_loss,mean_val_drift_loss,mean_val_structural_energy,mean_parameter_count,best_seed,best_val_ce_loss
core_dynamics,3,0.02885727876176437,0.0017770967081014134,0.02885727876176437,0.0017770967081014134,1.0292793100969224,0.0018301795466653839,0.04351130127906799,0.04351130127906799,0.0734003342067202,0.00829243725941827,0.28189346666137377,1245056.0,42,0.027313096821308135
