task_type,delay_tokens,variant,runs,mean_val_ce_loss,std_val_ce_loss,mean_answer_token_accuracy,std_answer_token_accuracy,mean_answer_exact_accuracy,std_answer_exact_accuracy,mean_val_structural_energy,mean_val_drift_loss,mean_core_norm_mean,mean_core_slot_norm_std,mean_attractor_distance,mean_slot_diversity_loss,mean_slot_balance_loss,mean_parameter_count
multi_entity,32,specialized_core,2,3.1625877767801285,0.009494766592979431,0.1171875,0.015625,0.1171875,0.015625,0.1526416353881359,0.0,2.1225266829133034,2.4487017691135406,0.39063155464828014,0.8529687263071537,0.0,132288.0
