variant,runs,mean_val_loss,std_val_loss,mean_val_ce_loss,std_val_ce_loss,mean_val_perplexity,std_val_perplexity,mean_train_loss,mean_train_ce_loss,mean_val_conservation_loss,mean_val_drift_loss,mean_val_structural_energy,mean_parameter_count,best_seed,best_val_ce_loss
persistent_core,3,0.032280067137132086,0.0008652213510376459,0.032280067137132086,0.0008652213510376459,1.0328071065591342,0.0008934355817854409,0.046335397909084954,0.046335397909084954,0.06676216969887415,0.0,0.26958191643158597,1245056.0,44,0.031110482383519412
