task_type,delay_tokens,variant,seed,steps,parameter_count,final_train_loss,final_val_loss,final_val_ce_loss,final_answer_token_accuracy,final_answer_exact_accuracy,final_val_structural_energy,final_val_drift_loss,final_core_norm_mean,final_core_slot_norm_std,final_attractor_distance,final_slot_diversity_loss,final_slot_balance_loss,core_trace_path,checkpoint_path,best_checkpoint_path
multi_entity,32,baseline,42,300,138240,3.586817502975464,2.576024204492569,2.576024204492569,0.109375,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
multi_entity,32,specialized_core,42,300,136064,2.9207851886749268,2.7318210005760193,2.723566710948944,0.109375,0.109375,0.08429090399295092,0.0,1.5423605144023895,1.7934943437576294,0.29032890871167183,0.8254296183586121,0.0,,,
multi_entity,32,baseline,43,300,138240,3.364689588546753,2.5256033837795258,2.5256033837795258,0.1015625,0.1015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
multi_entity,32,specialized_core,43,300,136064,2.8214163780212402,2.6544133722782135,2.646687835454941,0.1015625,0.1015625,0.08818834833800793,0.0,1.6061478704214096,1.80790376663208,0.2969651594758034,0.7725558951497078,0.0,,,
