task_type,delay_tokens,variant,seed,steps,parameter_count,final_train_loss,final_val_loss,final_val_ce_loss,final_answer_token_accuracy,final_answer_exact_accuracy,final_val_structural_energy,final_val_drift_loss,final_core_norm_mean,final_core_slot_norm_std,final_attractor_distance,final_slot_diversity_loss,core_trace_path
multi_entity,1024,specialized_core,42,3000,1287936,4.094372272491455,4.0934280289544,4.0934280289544,0.1904296875,0.01953125,0.2489189323451784,0.0,3.2518992953830295,5.327510436375936,0.4989177601204978,2.9167894410875306e-07,outputs\experiments\phaseF_specialized_formal\level2\core_traces\delay1024_specialized_core_seed42.json
multi_entity,1024,specialized_core_dynamics,42,3000,1287936,4.0944719314575195,4.093413591384888,4.093413591384888,0.1640625,0.0234375,0.27836237847805023,0.008082569783760441,3.913857009675768,5.2041150199042425,0.49603011045191026,2.8600668808091236e-06,outputs\experiments\phaseF_specialized_formal\level2\core_traces\delay1024_specialized_core_dynamics_seed42.json
multi_entity,1024,specialized_core,43,3000,1287936,4.095940113067627,4.093728992674086,4.093728992674086,0.1728515625,0.0234375,0.244916965564092,0.0,3.1701781219906278,5.329082886377971,0.49489086204104954,1.3852714965246882e-06,outputs\experiments\phaseF_specialized_formal\level2\core_traces\delay1024_specialized_core_seed43.json
multi_entity,1024,specialized_core_dynamics,43,3000,1287936,4.095827579498291,4.0939432515038385,4.0939432515038385,0.1748046875,0.01953125,0.2769850840171178,0.00793775108953317,3.8636165062586465,5.231514771779378,0.4955243898762597,4.8928726149218465e-06,outputs\experiments\phaseF_specialized_formal\level2\core_traces\delay1024_specialized_core_dynamics_seed43.json
multi_entity,1024,specialized_core,44,3000,1287936,4.095587730407715,4.09421804216173,4.09421804216173,0.1640625,0.0234375,0.24704501198397744,0.0,3.2974609401490955,5.2597230275472,0.4970362252659268,2.4279100393363883e-06,outputs\experiments\phaseF_specialized_formal\level2\core_traces\delay1024_specialized_core_seed44.json
multi_entity,1024,specialized_core_dynamics,44,3000,1287936,4.095457077026367,4.0939499007331,4.0939499007331,0.16015625,0.017578125,0.28403038448757595,0.008127191310955418,4.017826928032769,5.191397878858778,0.5019793377982246,2.1590465924721986e-05,outputs\experiments\phaseF_specialized_formal\level2\core_traces\delay1024_specialized_core_dynamics_seed44.json
