task_type,delay_tokens,variant,runs,mean_val_ce_loss,std_val_ce_loss,mean_answer_token_accuracy,std_answer_token_accuracy,mean_answer_exact_accuracy,std_answer_exact_accuracy,mean_val_structural_energy,mean_val_drift_loss,mean_core_norm_mean,mean_core_slot_norm_std,mean_attractor_distance,mean_slot_diversity_loss,mean_slot_balance_loss,mean_parameter_count
multi_entity,32,specialized_core,2,3.23454013466835,0.04309406876564026,0.13671875,0.00390625,0.13671875,0.00390625,0.08131573395803571,0.0,1.5016121566295624,1.7718539983034134,0.2850715294480324,0.842095460742712,0.0,134336.0
