task_type,delay_tokens,variant,runs,mean_val_ce_loss,std_val_ce_loss,mean_answer_token_accuracy,std_answer_token_accuracy,mean_answer_exact_accuracy,std_answer_exact_accuracy,mean_val_structural_energy,mean_val_drift_loss,mean_core_norm_mean,mean_core_slot_norm_std,mean_attractor_distance,mean_slot_diversity_loss,mean_slot_balance_loss,mean_parameter_count
multi_entity,32,specialized_core,2,2.6567102521657944,0.027247771620750427,0.12109375,0.00390625,0.12109375,0.00390625,0.061792111955583096,0.0,0.9269589558243752,1.8170750960707664,0.2485800925642252,0.13251263927668333,0.0,136064.0
