delay_tokens,variant,seed,trace_count,slot_count,slot_usage_entropy,normalized_slot_usage_entropy,dominant_slot_fraction,mean_slot_routing_entropy,mean_slot_read_entropy,mean_offdiag_cosine,max_offdiag_cosine,min_offdiag_cosine,mean_slot_norm_std,mean_core_norm
32,specialized_core,42,32,16,-0.0,-0.0,1.0,1.5380491947022292,3.5152551704564084e-09,0.9237820162418131,0.9985940376113251,0.7523913041936147,1.7371739958770658,1.6175213530659676
32,specialized_core,43,32,16,-0.0,-0.0,1.0,0.9903786942784942,6.85685427413854e-10,0.9010353153038663,0.9981442181691849,0.7017091309804397,1.748110104082508,1.457765281200409
