delay_tokens,variant,seed,trace_count,slot_count,slot_usage_entropy,normalized_slot_usage_entropy,dominant_slot_fraction,mean_slot_routing_entropy,mean_slot_read_entropy,mean_offdiag_cosine,max_offdiag_cosine,min_offdiag_cosine,mean_slot_norm_std,mean_core_norm
32,specialized_core,42,32,16,-0.0,-0.0,1.0,1.5480017791996603,6.322857523759147e-06,0.9060846886123008,0.9993221853072485,0.6907080395508478,1.7369376610946219,1.5414745472371578
32,specialized_core,43,32,16,-0.0,-0.0,1.0,1.6378971908131488,8.046749665934109e-09,0.8736089675612265,0.9984355326082832,0.5533331797612228,1.7506960420936113,1.6054485104978085
