task_type,delay_tokens,variant,seed,steps,parameter_count,final_train_loss,final_val_loss,final_val_ce_loss,final_answer_token_accuracy,final_answer_exact_accuracy,final_val_structural_energy,final_val_drift_loss,final_core_norm_mean,final_core_slot_norm_std,final_attractor_distance,final_slot_diversity_loss,final_slot_balance_loss,core_trace_path
multi_entity,16,specialized_core,42,2,36288,20.402332305908203,20.629974365234375,20.620433807373047,0.0,0.0,0.0037655277410522103,0.0,0.34693631529808044,0.013090015854686499,0.06136387027800083,0.9540941715240479,2.1048292353498255e-07,outputs\experiments\routing_balance_smoke\core_traces\delay16_specialized_core_seed42.json
