task_type,delay_tokens,variant,runs,mean_val_ce_loss,std_val_ce_loss,mean_answer_token_accuracy,std_answer_token_accuracy,mean_answer_exact_accuracy,std_answer_exact_accuracy,mean_val_structural_energy,mean_val_drift_loss,mean_core_norm_mean,mean_core_slot_norm_std,mean_attractor_distance,mean_slot_diversity_loss,mean_slot_balance_loss,mean_parameter_count
multi_entity,32,specialized_core,2,3.7706538438796997,0.031099587678909302,0.0234375,0.0234375,0.0234375,0.0234375,0.2635411433875561,0.0,2.831624984741211,3.4347963333129883,0.5133623033761978,0.6439291760325432,0.0,131264.0
