variant,seed,steps,tokenizer,train_tokens,val_tokens,parameter_count,final_train_loss,final_train_ce_loss,final_val_loss,final_val_ce_loss,final_val_perplexity,final_val_conservation_loss,final_val_drift_loss,final_val_structural_energy,checkpoint_path,best_checkpoint_path
baseline,42,1,char,19904954,1067001,1122768,63.55264663696289,63.55264663696289,56.202694702148435,56.202694702148435,485165195.4097903,0.0,0.0,0.0,,
persistent_core,42,1,char,19904954,1067001,1121664,56.64047622680664,56.64047622680664,51.57880210876465,51.57880210876465,485165195.4097903,9.636108043196146e-05,0.0,0.010179912578314543,,
