task_type,delay_tokens,variant,runs,mean_val_ce_loss,std_val_ce_loss,mean_answer_token_accuracy,std_answer_token_accuracy,mean_answer_exact_accuracy,std_answer_exact_accuracy,mean_val_structural_energy,mean_val_drift_loss,mean_core_norm_mean,mean_core_slot_norm_std,mean_attractor_distance,mean_slot_diversity_loss,mean_slot_balance_loss,mean_parameter_count
multi_entity,32,specialized_core,2,3.20331272482872,0.04008093476295471,0.140625,0.015625,0.140625,0.015625,0.31550986506044865,0.0,3.4816051721572876,3.2782767862081528,0.5616433396935463,0.7713575698435307,0.1025979109108448,131264.0
