variant,runs,mean_val_loss,std_val_loss,mean_val_ce_loss,std_val_ce_loss,mean_val_perplexity,std_val_perplexity,mean_train_loss,mean_train_ce_loss,mean_val_conservation_loss,mean_val_drift_loss,mean_val_structural_energy,mean_parameter_count,best_seed,best_val_ce_loss
svf,3,0.02642914604706069,0.0026760483200327814,0.02618080940252791,0.002663848116270217,1.0265301772218371,0.0027319402390840824,0.0515576700369517,0.05132861062884331,0.024289098661392925,0.005445315514225513,0.17834926843643187,1254656.0,43,0.022413560166023673
memory_core,3,0.02866194760426879,0.001364945248605651,0.02866194760426879,0.001364945248605651,1.0290776122415377,0.001404146986063848,0.05672145386536916,0.05672145386536916,0.061070412024855615,0.0,0.2575174080828826,1254656.0,43,0.026794719183817504
persistent_core,3,0.028703652035134534,0.0014614415408621911,0.028703652035134534,0.0014614415408621911,1.0291206707308642,0.0015038711869843856,0.05687497556209564,0.05687497556209564,0.06108238715678454,0.0,0.25762550632158915,1254656.0,43,0.02685955127235502
baseline,3,0.15952327946821848,0.004419489119417012,0.15952327946821848,0.004419489119417012,1.1729630312742478,0.00518976545805449,0.17733394602934519,0.17733394602934519,0.0,0.0,0.0,1272384.0,44,0.15514653027057648
