task_type,delay_tokens,variant,runs,mean_val_ce_loss,std_val_ce_loss,mean_answer_token_accuracy,std_answer_token_accuracy,mean_answer_exact_accuracy,std_answer_exact_accuracy,mean_val_structural_energy,mean_val_drift_loss,mean_core_norm_mean,mean_core_slot_norm_std,mean_attractor_distance,mean_parameter_count
multi_entity,2048,persistent_core,3,4.094245713036339,0.0003046871067688324,0.11197916666666667,0.00852591201413333,0.014322916666666666,0.0033196741624953027,0.9631750903151057,0.0,11.10337057199564,0.0004007712866311792,0.9814085530805158,1388928.0
multi_entity,2048,core_dynamics,3,4.0942712517472,0.0003834634139044594,0.1083984375,0.007606329066111929,0.014322916666666666,0.0033196741624953027,1.0735503805650246,0.009977710718574288,11.722209371961988,0.0005295938355449654,0.9859633609518275,1388928.0
multi_entity,2048,baseline,3,4.096622810707436,0.00030374974666913724,0.1005859375,0.01227520028318021,0.012369791666666666,0.0024359748611809512,0.0,0.0,0.0,0.0,0.0,1423440.0
multi_entity,2048,svf,3,4.094227049801801,0.0004665000886463598,0.09537760416666667,0.0054275169272568575,0.010416666666666666,0.0009207119546699837,0.3631947341265979,0.009894149969457774,6.8182164226566355,0.011582640582813067,0.5841984021234082,1388928.0
