task_type,delay_tokens,variant,seed,steps,parameter_count,final_train_loss,final_val_loss,final_val_ce_loss,final_answer_token_accuracy,final_answer_exact_accuracy,final_val_structural_energy,final_val_drift_loss,final_core_norm_mean,final_core_slot_norm_std,final_attractor_distance,final_slot_diversity_loss,final_slot_balance_loss,core_trace_path
multi_entity,32,specialized_core,42,300,130752,3.365125894546509,3.1905308067798615,3.174056738615036,0.1328125,0.1328125,0.5170077681541443,0.0,5.098748028278351,3.765733778476715,0.7190325111150742,0.901354230940342,0.14921098947525024,outputs\experiments\phaseG_slot_scan\specialized_core\balance\slots_2\core_traces\delay32_specialized_core_seed42.json
multi_entity,32,specialized_core,43,300,130752,3.3605000972747803,3.14458504319191,3.131893664598465,0.09375,0.09375,0.48187222704291344,0.0,4.239272892475128,5.073136210441589,0.6941701620817184,0.03409678116440773,0.24700854159891605,outputs\experiments\phaseG_slot_scan\specialized_core\balance\slots_2\core_traces\delay32_specialized_core_seed43.json
