variant,runs,mean_val_loss,std_val_loss,mean_val_ce_loss,std_val_ce_loss,mean_val_perplexity,std_val_perplexity,mean_train_loss,mean_train_ce_loss,mean_val_conservation_loss,mean_val_drift_loss,mean_val_structural_energy,mean_parameter_count,best_seed,best_val_ce_loss
svf,3,0.02972014923579991,0.0007612255278152834,0.0294277468851457,0.0007716476254119087,1.0298653284767192,0.0007948382167397377,0.045179568231105804,0.04495504374305407,0.02847587413464983,0.0076437501935288305,0.19141443197925886,1245056.0,42,0.028642924316227437
persistent_core,3,0.03187516801990569,0.00144315627332045,0.03187516801990569,0.00144315627332045,1.0323896970539488,0.0014895472646575898,0.0462969442208608,0.0462969442208608,0.06708949891229471,0.0,0.2702114023268223,1245056.0,44,0.02996740210801363
baseline,3,0.15956163170437018,0.0007014399969945378,0.15956163170437018,0.0007014399969945378,1.1729968423253052,0.0008227343416251726,0.165568545460701,0.165568545460701,0.0,0.0,0.0,1261584.0,43,0.1586628206074238
