variant,seed,steps,tokenizer,train_tokens,val_tokens,parameter_count,final_train_loss,final_train_ce_loss,final_val_loss,final_val_ce_loss,final_val_perplexity,final_val_conservation_loss,final_val_drift_loss,final_val_structural_energy,checkpoint_path,best_checkpoint_path
baseline,42,2,char,246,26,23808,19.38814353942871,19.38814353942871,20.55817222595215,20.55817222595215,485165195.4097903,0.0,0.0,0.0,,
svf,42,2,char,246,26,38848,19.642662048339844,19.642662048339844,20.442716598510742,20.442716598510742,485165195.4097903,1.0252725587633904e-05,0.00038035219768062234,0.0036951531656086445,,
