variant,seed,steps,tokenizer,train_tokens,val_tokens,parameter_count,final_train_loss,final_train_ce_loss,final_val_loss,final_val_ce_loss,final_val_perplexity,final_val_conservation_loss,final_val_drift_loss,final_val_structural_energy,checkpoint_path,best_checkpoint_path
baseline,42,2,char,246,26,36520,25.33753776550293,25.33753776550293,25.293256759643555,25.293256759643555,485165195.4097903,0.0,0.0,0.0,,
svf,42,2,char,246,26,38880,19.8984375,19.8984375,20.454683303833008,20.454683303833008,485165195.4097903,8.591898949816823e-05,0.00044300573063082993,0.009593989700078964,,
