variant,runs,mean_val_loss,std_val_loss,mean_val_ce_loss,std_val_ce_loss,mean_val_perplexity,std_val_perplexity,mean_train_loss,mean_train_ce_loss,mean_val_conservation_loss,mean_val_drift_loss,mean_val_structural_energy,mean_parameter_count,best_seed,best_val_ce_loss
svf,2,20.052021026611328,0.4856605529785156,20.052021026611328,0.4856605529785156,399811502.3857906,85353693.02399972,19.856404304504395,19.856404304504395,2.3855638119130163e-05,0.0005876123759662732,0.005021675024181604,38848.0,43,19.566360473632812
baseline,2,20.215595245361328,0.4338188171386719,20.215595245361328,0.4338188171386719,437605829.6599568,47559365.749833465,20.072876930236816,20.072876930236816,0.0,0.0,0.0,23808.0,43,19.781776428222656
