task_type,delay_tokens,variant,runs,mean_val_ce_loss,std_val_ce_loss,mean_answer_token_accuracy,std_answer_token_accuracy,mean_answer_exact_accuracy,std_answer_exact_accuracy,mean_val_structural_energy,mean_val_drift_loss,mean_core_norm_mean,mean_core_slot_norm_std,mean_attractor_distance,mean_parameter_count
multi_entity,1024,baseline,3,4.055818840309425,0.00039769342786944757,0.10579427083333333,0.01597375539893919,0.015625,0.0027621358640099515,0.0,0.0,0.0,0.0,0.0,1274400.0
multi_entity,1024,persistent_core,3,4.053625318739149,0.0002561086309521895,0.0947265625,0.00318943976924893,0.007161458333333333,0.00560047217906421,0.9747699973759828,0.0,11.170054718300149,0.0004240941222330245,0.9873026885368206,1256448.0
multi_entity,1024,core_dynamics,3,4.0537689791785345,0.000349568347387348,0.09440104166666667,0.004391516133864597,0.007161458333333333,0.00560047217906421,1.0808996425734625,0.009973368486734453,11.76243222201312,0.0004362756644022065,0.9885109883767588,1256448.0
multi_entity,1024,svf,3,4.054333960568464,0.0005629076502624203,0.09895833333333333,0.006395469630334798,0.007161458333333333,0.00560047217906421,0.32616361920480375,0.009855142208161178,6.4613206651475705,0.013063923110840496,0.5542557923882095,1256448.0
