task_type,delay_tokens,variant,runs,mean_val_ce_loss,std_val_ce_loss,mean_answer_token_accuracy,std_answer_token_accuracy,mean_answer_exact_accuracy,std_answer_exact_accuracy,mean_val_structural_energy,mean_val_drift_loss,mean_core_norm_mean,mean_core_slot_norm_std,mean_attractor_distance,mean_slot_diversity_loss,mean_slot_balance_loss,mean_parameter_count
multi_entity,8,specialized_core,1,20.055654525756836,0.0,0.0,0.0,0.0,0.0,0.0029561035335063934,0.0,0.30739492177963257,0.01048285886645317,0.05437006056308746,0.9358766376972198,0.0,37568.0
