delay_tokens,variant,seed,trace_count,slot_count,slot_usage_entropy,normalized_slot_usage_entropy,dominant_slot_fraction,mean_slot_routing_entropy,mean_slot_read_entropy,mean_offdiag_cosine,max_offdiag_cosine,min_offdiag_cosine,mean_slot_norm_std,mean_core_norm
32,specialized_core,42,32,16,-0.0,-0.0,1.0,6.195874844747896e-10,8.214786831300611e-06,0.4130456152973297,0.804272129747505,-0.018684267903094135,1.7899431826543641,0.8974515348672867
32,specialized_core,43,32,16,-0.0,-0.0,1.0,6.195874844747896e-10,7.690673245131788e-05,0.4795700968215958,0.8890990276938795,-0.08166582349221849,1.762806203223829,0.9738007821142673
