task_type,delay_tokens,variant,seed,steps,parameter_count,final_train_loss,final_val_loss,final_val_ce_loss,final_answer_token_accuracy,final_answer_exact_accuracy,final_val_structural_energy,final_val_drift_loss,final_core_norm_mean,final_core_slot_norm_std,final_attractor_distance,final_slot_diversity_loss,final_slot_balance_loss,core_trace_path
multi_entity,32,specialized_core,42,300,134336,3.3539223670959473,3.1758933663368225,3.1739137768745422,0.140625,0.140625,0.06267977971583605,0.0,0.8975907862186432,1.8492025136947632,0.25035929307341576,0.19796505756676197,0.0,outputs\experiments\phaseG_rank_study_formal_top1\specialized_core\nobalance_top1\slots_16\core_traces\delay32_specialized_core_seed42.json
multi_entity,32,specialized_core,43,300,134336,3.4076972007751465,3.2250210642814636,3.2223056256771088,0.171875,0.171875,0.06335946265608072,0.0,0.9737512543797493,1.8204201757907867,0.2517130561172962,0.2715456672012806,0.0,outputs\experiments\phaseG_rank_study_formal_top1\specialized_core\nobalance_top1\slots_16\core_traces\delay32_specialized_core_seed43.json
