task_type,delay_tokens,variant,seed,steps,parameter_count,final_train_loss,final_val_loss,final_val_ce_loss,final_answer_token_accuracy,final_answer_exact_accuracy,final_val_structural_energy,final_val_drift_loss,final_core_norm_mean,final_core_slot_norm_std,final_attractor_distance,core_trace_path
multi_entity,512,baseline,42,1,1198080,73.10972595214844,67.79084014892578,67.79084014892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,outputs\experiments\phaseF_curriculum_smoke\level1\core_traces\delay512_baseline_seed42.json
multi_entity,512,persistent_core,42,1,1188608,63.2166748046875,59.32923889160156,59.32923889160156,0.0,0.0,0.006202967371791601,0.0,0.8907409906387329,0.005135020241141319,0.07875891774892807,outputs\experiments\phaseF_curriculum_smoke\level1\core_traces\delay512_persistent_core_seed42.json
