task_type,delay_tokens,variant,seed,steps,parameter_count,final_train_loss,final_val_loss,final_val_ce_loss,final_answer_token_accuracy,final_answer_exact_accuracy,final_val_structural_energy,final_val_drift_loss,final_core_norm_mean,final_core_slot_norm_std,final_attractor_distance,final_slot_diversity_loss,final_slot_balance_loss,core_trace_path
multi_entity,8,specialized_core,42,2,33952,20.178298950195312,20.059040069580078,20.04954719543457,0.0,0.0,0.004257492255419493,0.0,0.3690677136182785,0.00524426787160337,0.06524904817342758,0.9493298530578613,0.0,outputs\experiments\smoke_position_perturbation\core_traces\delay8_specialized_core_seed42.json
