task_type,delay_tokens,variant,runs,mean_val_ce_loss,std_val_ce_loss,mean_answer_token_accuracy,std_answer_token_accuracy,mean_answer_exact_accuracy,std_answer_exact_accuracy,mean_val_structural_energy,mean_val_drift_loss,mean_core_norm_mean,mean_core_slot_norm_std,mean_attractor_distance,mean_slot_diversity_loss,mean_slot_balance_loss,mean_parameter_count
multi_entity,8,specialized_core,1,20.04954719543457,0.0,0.0,0.0,0.0,0.0,0.004257492255419493,0.0,0.3690677136182785,0.00524426787160337,0.06524904817342758,0.9493298530578613,0.0,33952.0
