variant,runs,mean_val_loss,std_val_loss,mean_val_ce_loss,std_val_ce_loss,mean_val_perplexity,std_val_perplexity,mean_train_loss,mean_train_ce_loss,mean_val_conservation_loss,mean_val_drift_loss,mean_val_structural_energy,mean_parameter_count,best_seed,best_val_ce_loss
svf,10,0.042746749866055325,0.004441291526843425,0.04246743217925541,0.0044394777611421925,1.0433923508636342,0.004627852407126311,0.07606570646166802,0.0757960818707943,0.027212105290964246,0.0071965823322534565,0.19171052932739258,1292928.0,47,0.03458095047390088
baseline,10,0.13895541422069074,0.002757224759248082,0.13895541422069074,0.002757224759248082,1.1490772324588132,0.0031662065970465263,0.1729898676276207,0.1729898676276207,0.0,0.0,0.0,1315440.0,44,0.13362196870148182
