variant,runs,mean_val_loss,std_val_loss,mean_val_ce_loss,std_val_ce_loss,mean_val_perplexity,std_val_perplexity,mean_train_loss,mean_train_ce_loss,mean_val_conservation_loss,mean_val_drift_loss,mean_val_structural_energy,mean_parameter_count,best_seed,best_val_ce_loss
svf,3,0.04507330500831206,0.002937493249473291,0.04502917757102599,0.002937701236626413,1.046062895303076,0.003073631849048377,0.06705485905210178,0.06703382109602292,0.003924583459108059,0.0048815232818014915,0.3530429594218731,1292928.0,44,0.04157331984024495
baseline,3,0.13496341016143562,0.0012682455009468672,0.13496341016143562,0.0012682455009468672,1.1444958273644616,0.0014520534311088982,0.16922304034233093,0.16922304034233093,0.0,0.0,0.0,1060736.0,42,0.13379507120698692
