delay_tokens,variant,seed,trace_count,slot_count,slot_usage_entropy,normalized_slot_usage_entropy,dominant_slot_fraction,mean_slot_routing_entropy,mean_offdiag_cosine,max_offdiag_cosine,min_offdiag_cosine,mean_slot_norm_std,mean_core_norm
512,specialized_core_dynamics,42,4,4,-0.0,-0.0,1.0,0.07807297046419254,0.0007324829031213776,0.004566891659887017,-0.0005965753437143564,4.620739859756689,3.8543395400047302
512,specialized_core_dynamics,43,4,4,-0.0,-0.0,1.0,0.10239463679998276,-0.0004928662023041527,0.004263548314689508,-0.008039913555435508,4.588081254732703,3.842322826385498
512,specialized_core_dynamics,44,4,4,-0.0,-0.0,1.0,0.09626151375680275,0.0030893424536257118,0.009383570914082165,0.0003838599494171497,4.589846204475605,3.8636003136634827
512,specialized_core,42,4,4,-0.0,-0.0,1.0,0.07542012500525878,-0.0005575994792428625,0.0001260875763206086,-0.0029864229955984777,4.605907257792067,3.250573515892029
512,specialized_core,43,4,4,-0.0,-0.0,1.0,0.09169592582699482,-0.0009991081415031396,2.4777215410925005e-05,-0.006693748127455699,4.602545679833296,3.2529258728027344
512,specialized_core,44,4,4,-0.0,-0.0,1.0,0.08391089225697299,0.0022493698413360258,0.009515508204578948,0.0002726866389964279,4.6057123174619985,3.1603614687919617
