delay_tokens,variant,seed,trace_count,slot_count,slot_usage_entropy,normalized_slot_usage_entropy,dominant_slot_fraction,mean_slot_routing_entropy,mean_slot_read_entropy,mean_offdiag_cosine,max_offdiag_cosine,min_offdiag_cosine,mean_slot_norm_std,mean_core_norm
32,specialized_core,42,32,2,-0.0,-0.0,1.0,4.1305960435927445e-11,4.049448937696287e-07,0.00027639016009486765,0.00044615755307249,0.00011194514732290721,3.63884736597538,4.184452220797539
32,specialized_core,43,32,2,-0.0,-0.0,1.0,4.1305960435927445e-11,2.1946280959170113e-05,0.001156252181768989,0.0014440269605948445,0.0008704240364202322,3.6637989282608032,4.161577075719833
