task_type,delay_tokens,variant,runs,mean_val_ce_loss,std_val_ce_loss,mean_answer_token_accuracy,std_answer_token_accuracy,mean_answer_exact_accuracy,std_answer_exact_accuracy,mean_val_structural_energy,mean_val_drift_loss,mean_core_norm_mean,mean_core_slot_norm_std,mean_attractor_distance,mean_parameter_count
multi_entity,1024,baseline,3,4.055818769666884,0.00039809748213700673,0.10611979166666667,0.015672399892201462,0.015625,0.004219232225525951,0.0,0.0,0.0,0.0,0.0,1274400.0
multi_entity,1024,persistent_core,3,4.053635676701863,0.0002717678741621583,0.09407552083333333,0.002800236089532105,0.007161458333333333,0.00560047217906421,0.9747687147723304,0.0,11.170047530421504,0.0004241392032579623,0.9873020273667795,1256448.0
multi_entity,2048,persistent_core,3,4.108099179224925,0.0006761086187786244,0.0947265625,0.005524271728019903,0.009114583333333334,0.0009207119546699837,0.982024328397201,0.0,11.211486464148168,0.0004916201810497237,0.9909647405147552,1387520.0
multi_entity,2048,baseline,3,4.110285917917888,0.0006871904584734344,0.09505208333333333,0.00852591201413333,0.009114583333333334,0.0024359748611809512,0.0,0.0,0.0,0.0,0.0,1421856.0
multi_entity,4096,baseline,3,4.140575779291491,0.0005250079480487405,0.10188802083333333,0.012815768024107766,0.009765625,0.004784159653873394,0.0,0.0,0.0,0.0,0.0,1639400.0
multi_entity,4096,persistent_core,3,4.138852692519625,0.00265066941521932,0.09505208333333333,0.01120094435812842,0.009114583333333334,0.0018414239093399675,0.9657399259352436,0.0,11.11808362727364,0.00024321715283311582,0.9827090362474943,1649664.0
