task_type,delay_tokens,variant,seed,steps,parameter_count,final_train_loss,final_val_loss,final_val_ce_loss,final_answer_token_accuracy,final_answer_exact_accuracy,final_val_structural_energy,final_val_drift_loss,final_core_norm_mean,final_core_slot_norm_std,final_attractor_distance,final_slot_diversity_loss,final_slot_balance_loss,core_trace_path,checkpoint_path,best_checkpoint_path
multi_entity,32,baseline,42,300,138240,3.9356720447540283,2.9399918019771576,2.9399918019771576,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
multi_entity,32,specialized_core,42,300,136064,3.31317138671875,3.0873688757419586,3.0792108476161957,0.109375,0.109375,0.08935627713799477,0.0,1.5752340704202652,1.8582856506109238,0.2989251986145973,0.8158004879951477,0.0,,,
multi_entity,32,baseline,43,300,138240,3.9274091720581055,2.915718227624893,2.915718227624893,0.1171875,0.1171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
multi_entity,32,specialized_core,43,300,136064,3.24079966545105,3.0497368574142456,3.04189795255661,0.09375,0.09375,0.09606014844030142,0.0,1.6532073467969894,1.908480852842331,0.30993570014834404,0.7838892713189125,0.0,,,
