delay_tokens,variant,seed,trace_count,slot_count,slot_usage_entropy,normalized_slot_usage_entropy,dominant_slot_fraction,mean_slot_routing_entropy,mean_slot_read_entropy,mean_offdiag_cosine,max_offdiag_cosine,min_offdiag_cosine,mean_slot_norm_std,mean_core_norm
32,specialized_core,42,32,8,-0.0,-0.0,1.0,1.1590238562540545,1.8445395649793432e-05,0.9486018793638762,0.9970514245327505,0.8422726961357406,2.249518488989733,2.2508123740553856
32,specialized_core,43,32,8,-0.0,-0.0,1.0,0.8012790461105695,1.095791005382224e-08,0.8929537834754441,0.9940682430973597,0.645166528890124,2.3299903627188367,1.9976401589810848
