task_type,delay_tokens,variant,seed,steps,parameter_count,final_train_loss,final_val_loss,final_val_ce_loss,final_answer_token_accuracy,final_answer_exact_accuracy,final_val_structural_energy,final_val_drift_loss,final_core_norm_mean,final_core_slot_norm_std,final_attractor_distance,final_slot_diversity_loss,final_slot_balance_loss,core_trace_path
multi_entity,32,specialized_core,42,300,131008,3.3788037300109863,3.193914622068405,3.188376873731613,0.1328125,0.1328125,0.3188623674213886,0.0,3.141741782426834,3.975513458251953,0.5646790042519569,0.5537732169032097,0.0,outputs\experiments\phaseG_slot_scan\specialized_core\nobalance\slots_3\core_traces\delay32_specialized_core_seed42.json
multi_entity,32,specialized_core,43,300,131008,3.439471483230591,3.194458931684494,3.191400498151779,0.1640625,0.1640625,0.3247532993555069,0.0,3.021420568227768,4.181245803833008,0.5698712766170502,0.30584439635276794,0.0,outputs\experiments\phaseG_slot_scan\specialized_core\nobalance\slots_3\core_traces\delay32_specialized_core_seed43.json
