task_type,delay_tokens,variant,runs,mean_val_ce_loss,std_val_ce_loss,mean_answer_token_accuracy,std_answer_token_accuracy,mean_answer_exact_accuracy,std_answer_exact_accuracy,mean_val_structural_energy,mean_val_drift_loss,mean_core_norm_mean,mean_core_slot_norm_std,mean_attractor_distance,mean_slot_diversity_loss,mean_slot_balance_loss,mean_parameter_count
multi_entity,32,specialized_core,2,3.189888685941696,0.0015118122100830078,0.1484375,0.015625,0.1484375,0.015625,0.32180783338844776,0.0,3.081581175327301,4.0783796310424805,0.5672751404345036,0.4298088066279888,0.0,131008.0
